城市,经度,纬度,经度_y,纬度_y,日期,AQI,范围,质量等级,PM2.5,PM10,SO2,NO2,CO,O3,年,月
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2017年10月,87,36~214,良,59,92,13.0,44.0,1.487,76.0,2017,10
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2017年11月,91,49~192,良,58,118,21.0,52.0,1.393,61.0,2017,11
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2017年12月,120,43~309,轻度污染,83,141,23.0,58.0,1.774,27.0,2017,12
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2018年1月,109,47~284,轻度污染,78,130,24.0,50.0,1.648,49.0,2018,1
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2018年2月,114,0~259,轻度污染,79,133,24.0,34.0,1.6,82.0,2018,2
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2018年3月,101,52~176,轻度污染,66,119,15.0,31.0,1.165,114.0,2018,3
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2018年4月,93,0~166,良,45,116,13.0,26.0,0.77,129.0,2018,4
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2018年5月,89,0~148,良,38,85,11.0,22.0,0.719,145.0,2018,5
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2018年6月,128,46~163,轻度污染,35,86,10.0,24.0,0.63,189.0,2018,6
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2018年7月,94,37~175,良,33,57,7.0,13.0,0.671,148.0,2018,7
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2018年8月,91,21~167,良,25,51,8.0,16.0,0.726,146.0,2018,8
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2018年9月,76,48~122,良,31,73,12.0,31.0,0.613,121.0,2018,9
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2018年10月,84,51~143,良,45,101,15.0,46.0,0.558,107.0,2018,10
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2018年11月,114,0~243,轻度污染,81,142,17.0,51.0,0.953,67.0,2018,11
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2018年12月,101,0~232,轻度污染,70,131,23.0,51.0,1.042,48.0,2018,12
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2019年1月,138,61~309,轻度污染,101,164,27.0,55.0,1.365,51.0,2019,1
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2019年2月,146,51~360,轻度污染,109,159,19.0,36.0,1.121,82.0,2019,2
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2019年3月,90,45~195,良,52,112,13.0,33.0,0.732,112.0,2019,3
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2019年4月,87,40~161,良,48,110,10.0,29.0,0.69,122.0,2019,4
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2019年5月,105,67~182,轻度污染,32,93,10.0,21.0,0.461,161.0,2019,5
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2019年6月,138,77~186,轻度污染,31,81,10.0,19.0,0.6,201.0,2019,6
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2019年7月,111,43~182,轻度污染,28,55,7.0,17.0,0.568,171.0,2019,7
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2019年8月,79,24~156,良,21,45,8.0,21.0,0.684,133.0,2019,8
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2019年9月,102,33~169,轻度污染,35,72,11.0,30.0,0.767,154.0,2019,9
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2019年10月,85,43~164,良,47,100,12.0,41.0,0.797,101.0,2019,10
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2019年11月,94,37~209,良,57,126,16.0,45.0,0.853,64.0,2019,11
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2019年12月,114,49~218,轻度污染,82,132,16.0,46.0,1.158,38.0,2019,12
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2020年1月,174,82~302,中度污染,135,175,19.0,46.0,1.687,57.0,2020,1
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2020年2月,77,35~158,良,53,79,11.0,17.0,0.831,78.0,2020,2
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2020年3月,78,40~183,良,41,93,12.0,24.0,0.706,100.0,2020,3
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2020年4月,82,39~136,良,33,88,10.0,23.0,0.617,128.0,2020,4
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2020年5月,94,38~148,良,27,77,11.0,19.0,0.548,147.0,2020,5
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2020年6月,122,70~174,轻度污染,31,88,12.0,18.0,0.513,183.0,2020,6
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2020年7月,97,61~143,良,31,54,10.0,15.0,0.626,154.0,2020,7
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2020年8月,71,24~135,良,23,41,8.0,15.0,0.642,121.0,2020,8
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2020年9月,90,45~154,良,28,58,11.0,26.0,0.71,145.0,2020,9
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2020年10月,81,47~142,良,47,106,11.0,44.0,0.89,93.0,2020,10
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2020年11月,83,28~186,良,52,108,12.0,41.0,0.843,68.0,2020,11
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2020年12月,126,51~325,轻度污染,90,147,16.0,50.0,1.113,46.0,2020,12
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2021年1月,122,51~221,轻度污染,61,106,21.0,45.0,1.261,52.0,2021,1
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2021年2月,89,43~192,良,59,108,15.0,26.0,0.893,87.0,2021,2
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2021年3月,126,42~500,轻度污染,43,64,11.0,28.0,0.723,103.0,2021,3
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2021年4月,96,53~500,良,34,71,10.0,25.0,0.607,124.0,2021,4
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2021年5月,107,53~408,轻度污染,26,56,8.0,17.0,0.606,137.0,2021,5
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2021年6月,118,39~201,轻度污染,28,67,8.0,16.0,0.613,177.0,2021,6
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2021年7月,94,34~165,良,22,41,6.0,12.0,0.594,150.0,2021,7
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2021年8月,86,43~130,良,25,45,6.0,15.0,0.703,142.0,2021,8
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2021年9月,71,37~126,良,20,39,6.0,16.0,0.66,124.0,2021,9
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2021年10月,78,24~242,良,49,82,9.0,38.0,0.765,87.0,2021,10
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2021年11月,84,34~166,良,55,102,12.0,42.0,0.8,67.0,2021,11
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2021年12月,87,35~207,良,60,106,15.0,47.0,0.861,49.0,2021,12
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2022年1月,109,37~246,轻度污染,80,115,16.0,40.0,0.961,58.0,2022,1
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2022年2月,70,42~150,良,47,75,14.0,26.0,0.729,89.0,2022,2
德州,116.36555674397472,37.441308454576266,116.36555674397472,37.441308454576266,2022年3月,92,37~184,良,50,121,11.0,24.0,0.614,98.0,2022,3
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2013年12月,232,93~455,重度污染,188,282,78.0,107.0,2.611,17.0,2013,12
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2014年1月,206,70~465,重度污染,163,247,68.0,93.0,2.761,23.0,2014,1
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2014年2月,134,59~256,轻度污染,100,156,48.0,91.0,1.918,31.0,2014,2
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2014年3月,138,69~243,轻度污染,100,184,49.0,58.0,1.716,52.0,2014,3
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2014年4月,132,68~270,轻度污染,96,183,39.0,43.0,1.69,61.0,2014,4
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2014年5月,108,47~167,轻度污染,72,160,29.0,26.0,1.587,89.0,2014,5
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2014年6月,109,53~211,轻度污染,79,142,37.0,24.0,1.827,119.0,2014,6
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2014年7月,102,57~228,轻度污染,70,137,29.0,14.0,1.465,128.0,2014,7
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2014年8月,105,54~194,轻度污染,77,135,37.0,34.0,1.858,124.0,2014,8
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2014年9月,106,55~183,轻度污染,78,136,40.0,52.0,1.99,88.0,2014,9
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2014年10月,143,67~242,轻度污染,107,185,57.0,57.0,2.123,84.0,2014,10
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2014年11月,163,73~346,中度污染,124,201,66.0,62.0,2.247,55.0,2014,11
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2014年12月,154,73~260,中度污染,114,188,64.0,77.0,2.416,34.0,2014,12
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2015年1月,174,57~401,中度污染,137,197,65.0,75.0,2.494,37.0,2015,1
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2015年2月,145,64~255,轻度污染,109,167,47.0,63.0,2.061,43.0,2015,2
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2015年3月,125,60~217,轻度污染,87,166,43.0,48.0,1.932,66.0,2015,3
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2015年4月,104,50~167,轻度污染,74,131,33.0,37.0,1.48,98.0,2015,4
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2015年5月,109,51~157,轻度污染,78,127,31.0,38.0,1.287,145.0,2015,5
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2015年6月,112,60~164,轻度污染,78,131,29.0,25.0,1.363,161.0,2015,6
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2015年7月,114,64~173,轻度污染,71,135,26.0,18.0,1.242,163.0,2015,7
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2015年8月,98,48~150,良,63,128,29.0,21.0,1.326,140.0,2015,8
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2015年9月,101,47~160,轻度污染,71,127,39.0,33.0,1.487,125.0,2015,9
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2015年10月,150,68~309,轻度污染,114,178,50.0,45.0,1.542,99.0,2015,10
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2015年11月,151,26~311,中度污染,116,161,46.0,43.0,1.827,40.0,2015,11
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2015年12月,224,69~500,重度污染,182,272,68.0,59.0,2.674,32.0,2015,12
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2016年1月,179,59~411,中度污染,141,205,59.0,58.0,2.51,33.0,2016,1
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2016年2月,127,46~280,轻度污染,94,148,39.0,45.0,1.907,53.0,2016,2
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2016年3月,139,66~263,轻度污染,100,191,46.0,48.0,1.642,90.0,2016,3
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2016年4月,125,61~253,轻度污染,91,173,32.0,33.0,1.523,122.0,2016,4
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2016年5月,100,61~242,良,62,112,33.0,26.0,1.277,131.0,2016,5
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2016年6月,117,70~177,轻度污染,53,90,29.0,20.0,1.2,175.0,2016,6
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2016年7月,98,44~185,良,61,105,27.0,9.0,1.123,145.0,2016,7
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2016年8月,89,53~131,良,50,107,30.0,14.0,1.387,116.0,2016,8
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2016年9月,115,58~186,轻度污染,73,150,42.0,31.0,1.38,158.0,2016,9
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2016年10月,89,45~176,良,63,120,42.0,25.0,1.065,78.0,2016,10
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2016年11月,134,35~242,轻度污染,100,169,52.0,31.0,1.39,48.0,2016,11
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2016年12月,182,68~469,中度污染,141,218,69.0,37.0,2.013,42.0,2016,12
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2017年1月,174,51~339,中度污染,135,217,61.0,35.0,2.306,46.0,2017,1
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2017年2月,138,63~266,轻度污染,104,171,54.0,38.0,1.586,73.0,2017,2
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2017年3月,105,58~201,轻度污染,73,137,49.0,28.0,1.287,107.0,2017,3
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2017年4月,105,70~208,轻度污染,69,142,41.0,20.0,1.07,114.0,2017,4
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2017年5月,150,59~500,中度污染,40,95,30.0,14.0,0.994,172.0,2017,5
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2017年6月,130,49~184,轻度污染,53,117,29.0,8.0,1.087,190.0,2017,6
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2017年7月,100,46~158,良,48,106,20.0,4.0,1.032,142.0,2017,7
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2017年8月,92,40~141,良,41,81,25.0,7.0,1.029,142.0,2017,8
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2017年9月,98,53~165,良,48,97,34.0,13.0,0.993,151.0,2017,9
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2017年10月,87,26~182,良,61,104,40.0,14.0,1.055,84.0,2017,10
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2017年11月,96,48~198,良,67,126,47.0,19.0,1.0,65.0,2017,11
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2017年12月,133,53~289,轻度污染,98,172,60.0,25.0,1.577,26.0,2017,12
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2018年1月,136,52~315,轻度污染,102,168,48.0,21.0,1.323,50.0,2018,1
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2018年2月,111,0~203,轻度污染,75,142,34.0,20.0,1.286,83.0,2018,2
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2018年3月,95,46~210,良,66,119,32.0,15.0,0.974,108.0,2018,3
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2018年4月,94,35~158,良,50,117,31.0,13.0,0.77,124.0,2018,4
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2018年5月,92,43~142,良,43,92,27.0,12.0,0.894,143.0,2018,5
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2018年6月,132,60~177,轻度污染,39,90,22.0,9.0,0.59,194.0,2018,6
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2018年7月,102,47~176,轻度污染,38,62,19.0,8.0,0.742,159.0,2018,7
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2018年8月,94,24~146,良,32,57,22.0,10.0,0.881,149.0,2018,8
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2018年9月,76,45~110,良,30,72,37.0,12.0,0.717,121.0,2018,9
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2018年10月,86,53~142,良,47,109,52.0,17.0,0.816,108.0,2018,10
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2018年11月,98,0~230,良,73,117,51.0,13.0,1.09,64.0,2018,11
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2018年12月,123,0~275,轻度污染,87,157,63.0,22.0,1.297,42.0,2018,12
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2019年1月,144,64~285,轻度污染,107,179,61.0,25.0,1.345,53.0,2019,1
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2019年2月,148,55~310,轻度污染,112,160,40.0,18.0,1.239,84.0,2019,2
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2019年3月,98,62~212,良,59,130,38.0,14.0,0.742,116.0,2019,3
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2019年4月,90,38~132,良,54,112,31.0,14.0,0.687,123.0,2019,4
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2019年5月,107,71~172,轻度污染,37,99,28.0,17.0,0.539,162.0,2019,5
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2019年6月,142,79~201,轻度污染,34,87,25.0,15.0,0.703,205.0,2019,6
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2019年7月,121,75~201,轻度污染,32,62,23.0,10.0,0.732,182.0,2019,7
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2019年8月,81,29~150,良,27,50,28.0,10.0,0.761,134.0,2019,8
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2019年9月,108,28~171,轻度污染,41,84,37.0,12.0,0.837,160.0,2019,9
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2019年10月,88,35~174,良,51,111,43.0,12.0,0.823,98.0,2019,10
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2019年11月,100,45~193,良,64,135,48.0,15.0,0.79,65.0,2019,11
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2019年12月,120,53~225,轻度污染,88,129,51.0,12.0,1.203,37.0,2019,12
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2020年1月,172,74~279,中度污染,132,167,51.0,14.0,1.626,58.0,2020,1
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2020年2月,81,37~190,良,56,74,19.0,7.0,0.738,82.0,2020,2
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2020年3月,78,41~136,良,46,97,31.0,12.0,0.584,101.0,2020,3
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2020年4月,84,45~146,良,41,86,30.0,11.0,0.567,126.0,2020,4
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2020年5月,93,46~150,良,32,80,24.0,10.0,0.552,145.0,2020,5
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2020年6月,117,52~207,轻度污染,36,87,25.0,10.0,0.64,174.0,2020,6
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2020年7月,89,46~155,良,36,57,21.0,8.0,0.658,145.0,2020,7
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2020年8月,77,32~172,良,29,45,21.0,8.0,0.71,128.0,2020,8
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2020年9月,93,47~165,良,33,68,36.0,11.0,0.647,148.0,2020,9
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2020年10月,83,52~127,良,52,110,44.0,13.0,0.713,89.0,2020,10
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2020年11月,88,40~185,良,58,112,46.0,15.0,0.777,66.0,2020,11
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2020年12月,122,48~255,轻度污染,89,138,50.0,17.0,1.045,47.0,2020,12
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2021年1月,134,59~233,轻度污染,69,105,53.0,23.0,1.106,51.0,2021,1
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2021年2月,87,47~130,良,55,96,29.0,17.0,0.725,83.0,2021,2
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2021年3月,141,36~500,轻度污染,40,60,33.0,16.0,0.655,91.0,2021,3
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2021年4月,92,46~500,良,39,56,32.0,14.0,0.487,113.0,2021,4
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2021年5月,105,42~500,轻度污染,29,46,25.0,12.0,0.519,129.0,2021,5
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2021年6月,113,32~202,轻度污染,31,73,24.0,11.0,0.6,169.0,2021,6
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2021年7月,72,33~129,良,22,41,17.0,9.0,0.7,123.0,2021,7
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2021年8月,87,35~137,良,29,53,20.0,9.0,0.781,142.0,2021,8
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2021年9月,69,28~123,良,23,44,19.0,8.0,0.617,118.0,2021,9
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2021年10月,82,21~207,良,53,94,36.0,11.0,0.69,88.0,2021,10
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2021年11月,92,32~163,良,62,115,45.0,16.0,0.79,65.0,2021,11
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2021年12月,93,37~215,良,65,114,47.0,18.0,0.906,46.0,2021,12
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2022年1月,128,63~232,轻度污染,96,138,41.0,16.0,1.161,53.0,2022,1
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2022年2月,70,43~134,良,46,78,27.0,12.0,0.768,89.0,2022,2
聊城,115.99158784830443,36.46275818769411,115.99158784830443,36.46275818769411,2022年3月,95,39~168,良,51,132,29.0,13.0,0.714,93.0,2022,3
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2013年12月,151,62~324,中度污染,116,180,1.673,85.0,147.0,30.0,2013,12
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2014年1月,173,44~316,中度污染,135,195,2.874,66.0,133.0,31.0,2014,1
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2014年2月,125,35~264,轻度污染,94,114,1.907,43.0,87.0,46.0,2014,2
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2014年3月,145,61~307,轻度污染,103,167,1.777,63.0,89.0,66.0,2014,3
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2014年4月,116,38~227,轻度污染,83,136,1.39,51.0,74.0,100.0,2014,4
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2014年5月,103,42~189,轻度污染,70,122,1.743,38.0,65.0,99.0,2014,5
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2014年6月,91,50~192,良,64,88,1.447,29.0,51.0,116.0,2014,6
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2014年7月,96,28~152,良,64,122,1.548,32.0,43.0,117.0,2014,7
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2014年8月,98,39~158,良,71,113,1.458,30.0,44.0,90.0,2014,8
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2014年9月,97,29~190,良,71,109,2.21,38.0,44.0,62.0,2014,9
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2014年10月,113,49~218,轻度污染,83,132,2.652,46.0,46.0,44.0,2014,10
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2014年11月,121,51~237,轻度污染,88,161,2.353,54.0,53.0,26.0,2014,11
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2014年12月,129,46~315,轻度污染,93,155,3.01,59.0,99.0,34.0,2014,12
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2015年1月,136,42~300,轻度污染,102,148,2.661,61.0,106.0,42.0,2015,1
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2015年2月,124,41~210,轻度污染,90,131,2.661,47.0,87.0,52.0,2015,2
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2015年3月,129,48~383,轻度污染,87,161,2.503,49.0,77.0,72.0,2015,3
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2015年4月,106,50~211,轻度污染,76,121,2.117,45.0,56.0,98.0,2015,4
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2015年5月,84,26~146,良,56,98,1.665,37.0,52.0,120.0,2015,5
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2015年6月,96,47~152,良,63,101,1.74,33.0,47.0,144.0,2015,6
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2015年7月,93,44~132,良,66,103,1.252,25.0,36.0,128.0,2015,7
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2015年8月,71,36~124,良,46,78,1.616,29.0,30.0,111.0,2015,8
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2015年9月,75,27~189,良,50,84,1.447,34.0,36.0,99.0,2015,9
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2015年10月,123,45~260,轻度污染,90,134,2.068,48.0,44.0,61.0,2015,10
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2015年11月,113,39~313,轻度污染,82,124,2.447,44.0,47.0,33.0,2015,11
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2015年12月,178,50~396,中度污染,139,217,2.99,52.0,69.0,26.0,2015,12
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2016年1月,124,55~258,轻度污染,91,144,2.752,42.0,53.0,31.0,2016,1
滨州,117.9774040171467,37.3881961960769,117.9774040171467,37.3881961960769,2016年2月,100,55~189,良,69,109,2.676,30.0,37.0,41.0,2016,2
